game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,losing_Team
719020,2023-03-21T20:10:00Z,2023-03-21,S,Final,Los Angeles Angels,Arizona Diamondbacks,108,109,N,1,Zach Davies,Tyler Anderson,,,7,1,9.0,Bottom,4249,Salt River Fields at Talking Stick,[],LAA wins Spring,Los Angeles Angels,Arizona Diamondbacks,Tyler Anderson,Zach Davies,,2023-03-21 - Los Angeles Angels (7) @ Arizona Diamondbacks (1) (Final),
719018,2023-03-21T20:10:00Z,2023-03-21,S,Final,Oakland Athletics,Los Angeles Angels,133,108,N,1,Victor Mederos,Adam Oller,,,6,5,9.0,Bottom,2500,Tempe Diablo Stadium,[],OAK wins Spring,Oakland Athletics,Los Angeles Angels,J.T. Ginn,Mason Erla,Rico Garcia,2023-03-21 - Oakland Athletics (6) @ Los Angeles Angels (5) (Final),
719019,2023-03-21T20:10:00Z,2023-03-21,S,Final,Chicago White Sox,Milwaukee Brewers,145,158,N,1,Freddy Peralta,Lucas Giolito,,,6,5,9.0,Bottom,2518,American Family Fields of Phoenix,[],CWS wins Spring,Chicago White Sox,Milwaukee Brewers,Jake Diekman,Freddy Peralta,Mike Morin,2023-03-21 - Chicago White Sox (6) @ Milwaukee Brewers (5) (Final),
719027,2023-03-21T22:05:00Z,2023-03-21,S,Final,Tampa Bay Rays,Minnesota Twins,139,142,N,1,Sonny Gray,Josh Fleming,,,2,5,9.0,Top,2862,Hammond Stadium,[],MIN wins Spring,Minnesota Twins,Tampa Bay Rays,Sonny Gray,Ryan Thompson,Oliver Ortega,2023-03-21 - Tampa Bay Rays (2) @ Minnesota Twins (5) (Final),
719017,2023-03-22T01:05:00Z,2023-03-21,S,Completed Early: Rain,Chicago Cubs,Kansas City Royals,112,118,N,1,Jordan Lyles,Jameson Taillon,,,6,2,7.0,Top,2603,Surprise Stadium,[],CHC wins Spring,,,,,,2023-03-21 - Chicago Cubs @ Kansas City Royals (Completed Early: Rain),
719015,2023-03-22T01:40:00Z,2023-03-21,S,Final,Colorado Rockies,San Diego Padres,115,135,N,1,Anderson Espinoza,Peter Lambert,,,2,14,9.0,Top,2530,Peoria Stadium,[],SD wins Spring,San Diego Padres,Colorado Rockies,Anderson Espinoza,Peter Lambert,,2023-03-21 - Colorado Rockies (2) @ San Diego Padres (14) (Final),
719006,2023-03-22T17:05:00Z,2023-03-22,S,Final,Philadelphia Phillies,Tampa Bay Rays,143,139,N,1,Jeffrey Springs,Taijuan Walker,,,2,6,9.0,Top,12,Tropicana Field,[],TB wins Spring,Tampa Bay Rays,Philadelphia Phillies,Jeffrey Springs,Taijuan Walker,,2023-03-22 - Philadelphia Phillies (2) @ Tampa Bay Rays (6) (Final),
719014,2023-03-22T17:05:00Z,2023-03-22,S,Final,Atlanta Braves,Detroit Tigers,144,116,N,1,Matt Manning,Michael Soroka,,,5,3,9.0,Bottom,2511,Publix Field at Joker Marchant Stadium,[],ATL wins Spring,Atlanta Braves,Detroit Tigers,Ty Tice,Jose Cisnero,Alec Barger,2023-03-22 - Atlanta Braves (5) @ Detroit Tigers (3) (Final),
719005,2023-03-22T17:05:00Z,2023-03-22,S,Final,New York Yankees,Washington Nationals,147,120,N,1,MacKenzie Gore,Clarke Schmidt,,,2,5,9.0,Top,5000,The Ballpark of the Palm Beaches,[],WSH wins Spring,Washington Nationals,New York Yankees,MacKenzie Gore,Clarke Schmidt,,2023-03-22 - New York Yankees (2) @ Washington Nationals (5) (Final),
719008,2023-03-22T17:07:00Z,2023-03-22,S,Final,Baltimore Orioles,Toronto Blue Jays,110,141,N,1,Jose Berrios,Dean Kremer,,,1,2,9.0,Top,2536,TD Ballpark,[],TOR wins Spring,Toronto Blue Jays,Baltimore Orioles,Jose Berrios,Dean Kremer,Jordan Romano,2023-03-22 - Baltimore Orioles (1) @ Toronto Blue Jays (2) (Final),
719013,2023-03-22T17:10:00Z,2023-03-22,S,Final,Houston Astros,New York Mets,117,121,N,1,Kodai Senga,Jairo Solis,,,5,2,9.0,Bottom,2856,Clover Park,[],,Houston Astros,New York Mets,Bryan Abreu,Kodai Senga,,2023-03-22 - Houston Astros (5) @ New York Mets (2) (Final),
719012,2023-03-22T17:10:00Z,2023-03-22,S,Final: Tied,St. Louis Cardinals,Miami Marlins,138,146,N,1,Trevor Rogers,Jordan Montgomery,,,0,0,9.0,Bottom,2520,Roger Dean Chevrolet Stadium,[],,,,,,,2023-03-22 - St. Louis Cardinals @ Miami Marlins (Final: Tied),
719004,2023-03-22T20:05:00Z,2023-03-22,S,Final,Chicago Cubs,Oakland Athletics,112,133,N,1,James Kaprielian,Adbert Alzolay,,,4,2,9.0,Bottom,2507,Hohokam Stadium,[],CHC wins Spring,Chicago Cubs,Oakland Athletics,Anthony Kay,James Kaprielian,Eric Stout,2023-03-22 - Chicago Cubs (4) @ Oakland Athletics (2) (Final),
719003,2023-03-22T20:05:00Z,2023-03-22,S,Final,Texas Rangers,San Francisco Giants,140,137,N,1,Ross Stripling,Jon Gray,,,0,4,9.0,Top,2532,Scottsdale Stadium,[],SF wins Spring,San Francisco Giants,Texas Rangers,Ross Stripling,Jon Gray,,2023-03-22 - Texas Rangers (0) @ San Francisco Giants (4) (Final),
719009,2023-03-22T20:05:00Z,2023-03-22,S,Final,Kansas City Royals,Chicago White Sox,118,145,N,1,Davis Martin,Ryan Yarbrough,,,4,3,9.0,Bottom,3809,Camelback Ranch,[],KC wins Spring,Kansas City Royals,Chicago White Sox,Amir Garrett,Davis Martin,Collin Snider,2023-03-22 - Kansas City Royals (4) @ Chicago White Sox (3) (Final),
719000,2023-03-22T20:05:00Z,2023-03-22,S,Final,Chicago White Sox,Texas Rangers,145,140,N,1,Nathan Eovaldi,Mike Clevinger,,,0,2,9.0,Top,2603,Surprise Stadium,[],TEX wins Spring,Texas Rangers,Chicago White Sox,Nathan Eovaldi,Mike Clevinger,Jose Leclerc,2023-03-22 - Chicago White Sox (0) @ Texas Rangers (2) (Final),
719010,2023-03-22T20:10:00Z,2023-03-22,S,Final,Los Angeles Angels,Colorado Rockies,108,115,N,1,Jose Urena,Reid Detmers,,,10,9,9.0,Bottom,4249,Salt River Fields at Talking Stick,[],LAA wins Spring,Los Angeles Angels,Colorado Rockies,Reid Detmers,Jose Urena,Aaron Hernandez,2023-03-22 - Los Angeles Angels (10) @ Colorado Rockies (9) (Final),
719011,2023-03-22T22:05:00Z,2023-03-22,S,Final,Minnesota Twins,Boston Red Sox,142,111,N,1,Tanner Houck,Joe Ryan,,,11,0,9.0,Bottom,4309,JetBlue Park,[],MIN wins Spring,Minnesota Twins,Boston Red Sox,Joe Ryan,Tanner Houck,,2023-03-22 - Minnesota Twins (11) @ Boston Red Sox (0) (Final),
719007,2023-03-23T01:05:00Z,2023-03-22,S,Final,San Diego Padres,Cincinnati Reds,135,113,N,1,Graham Ashcraft,Seth Lugo,,,1,4,9.0,Top,3834,Goodyear Ballpark,[],CIN wins Spring,Cincinnati Reds,San Diego Padres,Graham Ashcraft,Seth Lugo,Buck Farmer,2023-03-22 - San Diego Padres (1) @ Cincinnati Reds (4) (Final),
719002,2023-03-23T01:40:00Z,2023-03-22,S,Final,Los Angeles Dodgers,Seattle Mariners,119,136,N,1,George Kirby,Ryan Pepiot,,,1,5,9.0,Top,2530,Peoria Stadium,[],SEA wins Spring,Seattle Mariners,Los Angeles Dodgers,George Kirby,Ryan Pepiot,,2023-03-22 - Los Angeles Dodgers (1) @ Seattle Mariners (5) (Final),
718998,2023-03-23T17:05:00Z,2023-03-23,S,Final,Boston Red Sox,Pittsburgh Pirates,111,134,N,1,Johan Oviedo,Josh Winckowski,,,7,4,9.0,Bottom,2526,LECOM Park,[],BOS wins Spring,Boston Red Sox,Pittsburgh Pirates,Josh Winckowski,Johan Oviedo,Joe Jacques,2023-03-23 - Boston Red Sox (7) @ Pittsburgh Pirates (4) (Final),
718996,2023-03-23T17:05:00Z,2023-03-23,S,Final,Toronto Blue Jays,Minnesota Twins,141,142,N,1,Tyler Mahle,Yusei Kikuchi,,,3,0,9.0,Bottom,2862,Hammond Stadium,[],TOR wins Spring,Toronto Blue Jays,Minnesota Twins,Yusei Kikuchi,Tyler Mahle,Nate Pearson,2023-03-23 - Toronto Blue Jays (3) @ Minnesota Twins (0) (Final),
718999,2023-03-23T17:05:00Z,2023-03-23,S,Final,Detroit Tigers,Philadelphia Phillies,116,143,N,1,Bailey Falter,Joey Wentz,,,1,4,9.0,Top,2700,BayCare Ballpark,[],PHI wins Spring,Philadelphia Phillies,Detroit Tigers,Bailey Falter,Joey Wentz,,2023-03-23 - Detroit Tigers (1) @ Philadelphia Phillies (4) (Final),
719001,2023-03-23T17:05:00Z,2023-03-23,S,Final: Tied,New York Mets,Atlanta Braves,121,144,N,1,Jared Shuster,Mike Vasil,,,2,2,9.0,Bottom,5380,CoolToday Park,[],,,,,,,2023-03-23 - New York Mets @ Atlanta Braves (Final: Tied),
718997,2023-03-23T17:05:00Z,2023-03-23,S,Final: Tied,New York Yankees,St. Louis Cardinals,147,138,N,1,Steven Matz,Nestor Cortes,,,1,1,9.0,Bottom,2520,Roger Dean Chevrolet Stadium,[],,,,,,,2023-03-23 - New York Yankees @ St. Louis Cardinals (Final: Tied),
718991,2023-03-23T20:05:00Z,2023-03-23,S,Final,Arizona Diamondbacks,Chicago Cubs,109,112,N,1,Hayden Wesneski,Ryne Nelson,,,1,11,9.0,Top,4629,Sloan Park,[],CHC wins Spring,Chicago Cubs,Arizona Diamondbacks,Hayden Wesneski,Ryne Nelson,,2023-03-23 - Arizona Diamondbacks (1) @ Chicago Cubs (11) (Final),
718992,2023-03-23T20:05:00Z,2023-03-23,S,Final,San Francisco Giants,Chicago White Sox,137,145,N,1,Michael Kopech,Sean Manaea,,,6,3,9.0,Bottom,3809,Camelback Ranch,[],SF wins Spring,San Francisco Giants,Chicago White Sox,Sean Manaea,Michael Kopech,,2023-03-23 - San Francisco Giants (6) @ Chicago White Sox (3) (Final),
718990,2023-03-23T20:10:00Z,2023-03-23,S,Final,Los Angeles Dodgers,Arizona Diamondbacks,119,109,N,1,Drey Jameson,Michael Grove,,,5,11,9.0,Top,4249,Salt River Fields at Talking Stick,[],AZ wins Spring,Arizona Diamondbacks,Los Angeles Dodgers,Drey Jameson,Michael Grove,,2023-03-23 - Los Angeles Dodgers (5) @ Arizona Diamondbacks (11) (Final),
718989,2023-03-23T20:10:00Z,2023-03-23,S,Final,Kansas City Royals,San Diego Padres,118,135,N,1,Ryan Weathers,Brady Singer,,,3,6,9.0,Top,2530,Peoria Stadium,[],SD wins Spring,San Diego Padres,Kansas City Royals,Ryan Weathers,Daniel Lynch,Jose Lopez,2023-03-23 - Kansas City Royals (3) @ San Diego Padres (6) (Final),
718993,2023-03-23T20:10:00Z,2023-03-23,S,Final,San Diego Padres,Milwaukee Brewers,135,158,N,1,Gus Varland,Jay Groome,,,2,4,9.0,Top,2518,American Family Fields of Phoenix,[],MIL wins Spring,Milwaukee Brewers,San Diego Padres,Hoby Milner,Jay Groome,Ryan Middendorf,2023-03-23 - San Diego Padres (2) @ Milwaukee Brewers (4) (Final),
718994,2023-03-23T22:05:00Z,2023-03-23,S,Final: Tied,Detroit Tigers,Baltimore Orioles,116,110,N,1,Grayson Rodriguez,Tyler Holton,,,8,8,9.0,Bottom,2508,Ed Smith Stadium,[],,,,,,,2023-03-23 - Detroit Tigers @ Baltimore Orioles (Final: Tied),
718995,2023-03-23T22:05:00Z,2023-03-23,S,Final,Washington Nationals,Houston Astros,120,117,N,1,Luis Garcia,Trevor Williams,,,4,5,9.0,Top,5000,The Ballpark of the Palm Beaches,[],HOU wins Spring,Houston Astros,Washington Nationals,Ryne Stanek,Kyle Finnegan,Jose Betances,2023-03-23 - Washington Nationals (4) @ Houston Astros (5) (Final),
718988,2023-03-24T01:05:00Z,2023-03-23,S,Final,Seattle Mariners,Cincinnati Reds,136,113,N,1,Brandon Williamson,Chris Flexen,,,17,6,9.0,Bottom,3834,Goodyear Ballpark,[],SEA wins Spring,Seattle Mariners,Cincinnati Reds,Chris Flexen,Brandon Williamson,,2023-03-23 - Seattle Mariners (17) @ Cincinnati Reds (6) (Final),
718985,2023-03-24T01:05:00Z,2023-03-23,S,Final,Cleveland Guardians,San Francisco Giants,114,137,N,1,Anthony DeSclafani,Cal Quantrill,,,10,0,9.0,Bottom,2532,Scottsdale Stadium,[],CLE wins Spring,Cleveland Guardians,San Francisco Giants,Cal Quantrill,Anthony DeSclafani,,2023-03-23 - Cleveland Guardians (10) @ San Francisco Giants (0) (Final),
718982,2023-03-24T01:05:00Z,2023-03-23,S,Final: Tied,Oakland Athletics,Texas Rangers,133,140,N,1,Zack Littell,JP Sears,,,7,7,9.0,Bottom,2603,Surprise Stadium,[],,,,,,,2023-03-23 - Oakland Athletics @ Texas Rangers (Final: Tied),
718977,2023-03-24T17:05:00Z,2023-03-24,S,Final,New York Mets,Tampa Bay Rays,121,139,N,1,Luis Patino,Max Scherzer,,,11,2,9.0,Bottom,12,Tropicana Field,['MLB.tv Free Game'],NYM wins Spring,New York Mets,Tampa Bay Rays,Max Scherzer,Luis Patino,,2023-03-24 - New York Mets (11) @ Tampa Bay Rays (2) (Final),
718976,2023-03-24T17:05:00Z,2023-03-24,S,Final,Minnesota Twins,New York Yankees,142,147,N,1,Gerrit Cole,Pablo Lopez,,,6,4,9.0,Bottom,2523,George M. Steinbrenner Field,['MLB.tv Free Game'],MIN wins Spring,Minnesota Twins,New York Yankees,Kenta Maeda,Albert Abreu,Michael Boyle,2023-03-24 - Minnesota Twins (6) @ New York Yankees (4) (Final),
718973,2023-03-24T20:05:00Z,2023-03-24,S,Final,San Francisco Giants,Kansas City Royals,137,118,N,1,Brad Keller,Tristan Beck,,,0,3,9.0,Top,2603,Surprise Stadium,[],KC wins Spring,Kansas City Royals,San Francisco Giants,Brad Keller,Tristan Beck,Brooks Kriske,2023-03-24 - San Francisco Giants (0) @ Kansas City Royals (3) (Final),
718978,2023-03-24T20:05:00Z,2023-03-24,S,Final,Texas Rangers,Chicago Cubs,140,112,N,1,Marcus Stroman,Andrew Heaney,,,3,5,9.0,Top,4629,Sloan Park,['MLB.tv Free Game'],CHC wins Spring,Chicago Cubs,Texas Rangers,Marcus Stroman,Andrew Heaney,Javier Assad,2023-03-24 - Texas Rangers (3) @ Chicago Cubs (5) (Final),
718970,2023-03-24T20:05:00Z,2023-03-24,S,Final,Chicago White Sox,Oakland Athletics,145,133,N,1,Kyle Muller,Dylan Cease,,,12,0,9.0,Bottom,2507,Hohokam Stadium,['MLB.tv Free Game'],CWS wins Spring,Chicago White Sox,Oakland Athletics,Dylan Cease,Kyle Muller,,2023-03-24 - Chicago White Sox (12) @ Oakland Athletics (0) (Final),
718971,2023-03-24T20:05:00Z,2023-03-24,S,Final: Tied,Milwaukee Brewers,Los Angeles Dodgers,158,119,N,1,Julio Urias,Wade Miley,,,6,6,9.0,Bottom,3809,Camelback Ranch,['MLB.tv Free Game'],,,,,,,2023-03-24 - Milwaukee Brewers @ Los Angeles Dodgers (Final: Tied),
718980,2023-03-24T20:10:00Z,2023-03-24,S,Final,Cincinnati Reds,Arizona Diamondbacks,113,109,N,1,Zac Gallen,Hunter Greene,,,7,4,9.0,Bottom,4249,Salt River Fields at Talking Stick,[],CIN wins Spring,Cincinnati Reds,Arizona Diamondbacks,Hunter Greene,Zac Gallen,Alexis Diaz,2023-03-24 - Cincinnati Reds (7) @ Arizona Diamondbacks (4) (Final),
718975,2023-03-24T20:10:00Z,2023-03-24,S,Final,San Diego Padres,Los Angeles Angels,135,108,N,1,Griffin Canning,Blake Snell,,,3,0,9.0,Bottom,2500,Tempe Diablo Stadium,['MLB.tv Free Game'],SD wins Spring,San Diego Padres,Los Angeles Angels,Blake Snell,Griffin Canning,Brent Honeywell,2023-03-24 - San Diego Padres (3) @ Los Angeles Angels (0) (Final),
718972,2023-03-24T20:10:00Z,2023-03-24,S,Final,Colorado Rockies,Milwaukee Brewers,115,158,N,1,Corbin Burnes,German Marquez,,,9,4,9.0,Bottom,2518,American Family Fields of Phoenix,[],COL wins Spring,Colorado Rockies,Milwaukee Brewers,German Marquez,Corbin Burnes,,2023-03-24 - Colorado Rockies (9) @ Milwaukee Brewers (4) (Final),
718986,2023-03-24T22:05:00Z,2023-03-24,S,Final: Tied,Pittsburgh Pirates,Detroit Tigers,134,116,N,1,Eduardo Rodriguez,Roansy Contreras,,,6,6,9.0,Bottom,2511,Publix Field at Joker Marchant Stadium,[],,,,,,,2023-03-24 - Pittsburgh Pirates @ Detroit Tigers (Final: Tied),
718981,2023-03-24T22:05:00Z,2023-03-24,S,Final,St. Louis Cardinals,Washington Nationals,138,120,N,1,Chad Kuhl,Miles Mikolas,,,7,1,9.0,Bottom,5000,The Ballpark of the Palm Beaches,['MLB.tv Free Game'],STL wins Spring,St. Louis Cardinals,Washington Nationals,Miles Mikolas,Chad Kuhl,,2023-03-24 - St. Louis Cardinals (7) @ Washington Nationals (1) (Final),
718984,2023-03-24T22:05:00Z,2023-03-24,S,Final,Atlanta Braves,Boston Red Sox,144,111,N,1,Nick Pivetta,Dylan Dodd,,,8,9,9.0,Bottom,4309,JetBlue Park,['MLB.tv Free Game'],BOS wins Spring,Boston Red Sox,Atlanta Braves,Cam Booser,Joe Harvey,,2023-03-24 - Atlanta Braves (8) @ Boston Red Sox (9) (Final),
718987,2023-03-24T22:05:00Z,2023-03-24,S,Final,New York Yankees,Baltimore Orioles,147,110,N,1,Kyle Gibson,Yoendrys Gomez,,,6,7,9.0,Bottom,2508,Ed Smith Stadium,[],BAL wins Spring,Baltimore Orioles,New York Yankees,Mike Baumann,Justin Wilson,,2023-03-24 - New York Yankees (6) @ Baltimore Orioles (7) (Final),
718979,2023-03-24T22:07:00Z,2023-03-24,S,Final,Philadelphia Phillies,Toronto Blue Jays,143,141,N,1,Alek Manoah,Seranthony Dominguez,,,3,6,9.0,Top,2536,TD Ballpark,['MLB.tv Free Game'],TOR wins Spring,Toronto Blue Jays,Philadelphia Phillies,Alek Manoah,Gregory Soto,,2023-03-24 - Philadelphia Phillies (3) @ Toronto Blue Jays (6) (Final),
718983,2023-03-24T22:40:00Z,2023-03-24,S,Final,Houston Astros,Miami Marlins,117,146,N,1,Sandy Alcantara,Framber Valdez,,,2,3,9.0,Top,2520,Roger Dean Chevrolet Stadium,['MLB.tv Free Game'],MIA wins Spring,Miami Marlins,Houston Astros,Huascar Brazoban,Ty Buttrey,Anthony Maldonado,2023-03-24 - Houston Astros (2) @ Miami Marlins (3) (Final),
718974,2023-03-25T01:05:00Z,2023-03-24,S,Final,Chicago Cubs,Cleveland Guardians,112,114,N,1,Zach Plesac,Adrian Sampson,,,3,5,9.0,Top,3834,Goodyear Ballpark,['MLB.tv Free Game'],CLE wins Spring,Cleveland Guardians,Chicago Cubs,Eli Morgan,Manuel Rodriguez,Kyle Marman,2023-03-24 - Chicago Cubs (3) @ Cleveland Guardians (5) (Final),
718967,2023-03-25T01:40:00Z,2023-03-24,S,Final,Oakland Athletics,Seattle Mariners,133,136,N,1,Luis Castillo,Mason Miller,,,3,15,9.0,Top,2530,Peoria Stadium,['MLB.tv Free Game'],SEA wins Spring,Seattle Mariners,Oakland Athletics,Luis Castillo,Mason Miller,,2023-03-24 - Oakland Athletics (3) @ Seattle Mariners (15) (Final),
718962,2023-03-25T17:05:00Z,2023-03-25,S,Final,Boston Red Sox,Tampa Bay Rays,111,139,N,1,Yonny Chirinos,Corey Kluber,,,2,4,9.0,Top,12,Tropicana Field,['MLB.tv Free Game'],TB wins Spring,Tampa Bay Rays,Boston Red Sox,Yonny Chirinos,Corey Kluber,Pete Fairbanks,2023-03-25 - Boston Red Sox (2) @ Tampa Bay Rays (4) (Final),
718966,2023-03-25T17:05:00Z,2023-03-25,S,Final,Atlanta Braves,Minnesota Twins,144,142,S,1,Bailey Ober,Kyle Wright,,,9,4,9.0,Bottom,2862,Hammond Stadium,['MLB.tv Free Game'],ATL leads 1-0,Atlanta Braves,Minnesota Twins,Kyle Wright,Jose De Leon,,2023-03-25 - Atlanta Braves (9) @ Minnesota Twins (4) (Final),
718965,2023-03-25T17:05:00Z,2023-03-25,S,Final,Minnesota Twins,Atlanta Braves,142,144,S,2,Max Fried,Aaron Sanchez,,,4,9,9.0,Top,5380,CoolToday Park,['MLB.tv Free Game'],ATL wins 2-0,Atlanta Braves,Minnesota Twins,Max Fried,Aaron Sanchez,,2023-03-25 - Minnesota Twins (4) @ Atlanta Braves (9) (Final),
718963,2023-03-25T17:05:00Z,2023-03-25,S,Final,Miami Marlins,St. Louis Cardinals,146,138,N,1,Genesis Cabrera,Edward Cabrera,,,2,3,9.0,Top,2520,Roger Dean Chevrolet Stadium,['MLB.tv Free Game'],STL wins Spring,St. Louis Cardinals,Miami Marlins,Grant Black,Matt Barnes,Brycen Mautz,2023-03-25 - Miami Marlins (2) @ St. Louis Cardinals (3) (Final),
718964,2023-03-25T17:05:00Z,2023-03-25,S,Final,New York Yankees,Philadelphia Phillies,147,143,N,1,Aaron Nola,Randy Vasquez,,,8,3,9.0,Bottom,2700,BayCare Ballpark,['MLB.tv Free Game'],NYY wins Spring,New York Yankees,Philadelphia Phillies,Randy Vasquez,Aaron Nola,,2023-03-25 - New York Yankees (8) @ Philadelphia Phillies (3) (Final),
718959,2023-03-25T19:05:00Z,2023-03-25,S,Final,Kansas City Royals,Los Angeles Dodgers,118,119,N,1,Dustin May,Zack Greinke,,,6,3,9.0,Bottom,3809,Camelback Ranch,['MLB.tv Free Game'],KC wins Spring,Kansas City Royals,Los Angeles Dodgers,Zack Greinke,Dustin May,Ryan Weiss,2023-03-25 - Kansas City Royals (6) @ Los Angeles Dodgers (3) (Final),
718951,2023-03-25T19:05:00Z,2023-03-25,S,Final,San Diego Padres,Texas Rangers,135,140,N,1,Jacob deGrom,Nick Martinez,,,5,3,9.0,Bottom,2603,Surprise Stadium,['MLB.tv Free Game'],SD wins Spring,San Diego Padres,Texas Rangers,Nick Martinez,Taylor Hearn,Moises Lugo,2023-03-25 - San Diego Padres (5) @ Texas Rangers (3) (Final),
718958,2023-03-25T19:05:00Z,2023-03-25,S,Final,Milwaukee Brewers,Oakland Athletics,158,133,N,1,Shintaro Fujinami,Adrian Houser,,,6,5,9.0,Bottom,2507,Hohokam Stadium,['MLB.tv Free Game'],MIL wins Spring,Milwaukee Brewers,Oakland Athletics,Robert Stock,Hunter Breault,Cam Robinson,2023-03-25 - Milwaukee Brewers (6) @ Oakland Athletics (5) (Final),
718955,2023-03-25T19:10:00Z,2023-03-25,S,Final,Chicago Cubs,Los Angeles Angels,112,108,N,1,Sam Bachman,Roenis Elias,,,7,8,9.0,Bottom,2500,Tempe Diablo Stadium,['MLB.tv Free Game'],LAA wins Spring,Los Angeles Angels,Chicago Cubs,Ivan Armstrong,Cayne Ueckert,,2023-03-25 - Chicago Cubs (7) @ Los Angeles Angels (8) (Final),
718954,2023-03-25T20:05:00Z,2023-03-25,S,Final,Seattle Mariners,San Francisco Giants,136,137,N,1,Logan Webb,Bryce Miller,,,4,7,9.0,Top,2532,Scottsdale Stadium,['MLB.tv Free Game'],SF wins Spring,San Francisco Giants,Seattle Mariners,Logan Webb,Bryce Miller,,2023-03-25 - Seattle Mariners (4) @ San Francisco Giants (7) (Final),
718948,2023-03-25T20:10:00Z,2023-03-25,S,Final,Arizona Diamondbacks,Seattle Mariners,109,136,N,1,Robbie Ray,Peter Solomon,,,4,1,9.0,Bottom,2530,Peoria Stadium,['MLB.tv Free Game'],AZ wins Spring,Arizona Diamondbacks,Seattle Mariners,Ryan Hendrix,Robbie Ray,,2023-03-25 - Arizona Diamondbacks (4) @ Seattle Mariners (1) (Final),
718960,2023-03-25T22:05:00Z,2023-03-25,S,Final,Houston Astros,Washington Nationals,117,120,N,1,Patrick Corbin,Cristian Javier,,,6,1,9.0,Bottom,5000,The Ballpark of the Palm Beaches,['MLB.tv Free Game'],HOU wins Spring,Houston Astros,Washington Nationals,Cristian Javier,Patrick Corbin,Brandon Bielak,2023-03-25 - Houston Astros (6) @ Washington Nationals (1) (Final),
718968,2023-03-25T22:05:00Z,2023-03-25,S,Final,Baltimore Orioles,Pittsburgh Pirates,110,134,N,1,Vince Velasquez,Tyler Wells,,,6,4,9.0,Bottom,2526,LECOM Park,['MLB.tv Free Game'],BAL wins Spring,Baltimore Orioles,Pittsburgh Pirates,DL Hall,Wil Crowe,Yennier Cano,2023-03-25 - Baltimore Orioles (6) @ Pittsburgh Pirates (4) (Final),
718961,2023-03-25T22:07:00Z,2023-03-25,S,Final,Detroit Tigers,Toronto Blue Jays,116,141,N,1,Sem Robberse,Matthew Boyd,,,4,1,9.0,Bottom,2536,TD Ballpark,['MLB.tv Free Game'],DET wins Spring,Detroit Tigers,Toronto Blue Jays,Tyler Alexander,Sem Robberse,RJ Petit,2023-03-25 - Detroit Tigers (4) @ Toronto Blue Jays (1) (Final),
718969,2023-03-25T22:10:00Z,2023-03-25,S,Final: Tied,St. Louis Cardinals,New York Mets,138,121,N,1,Tylor Megill,Andre Pallante,,,4,4,9.0,Bottom,2856,Clover Park,['MLB.tv Free Game'],,,,,,,2023-03-25 - St. Louis Cardinals @ New York Mets (Final: Tied),
718956,2023-03-26T01:05:00Z,2023-03-25,S,Final,Chicago White Sox,Cincinnati Reds,145,113,N,1,Connor Overton,Lance Lynn,,,9,2,9.0,Bottom,3834,Goodyear Ballpark,[],CWS wins Spring,Chicago White Sox,Cincinnati Reds,Lance Lynn,Connor Overton,,2023-03-25 - Chicago White Sox (9) @ Cincinnati Reds (2) (Final),
718957,2023-03-26T01:40:00Z,2023-03-25,S,Final,Cleveland Guardians,Colorado Rockies,114,115,N,1,Karl Kauffmann,Shane Bieber,,,4,2,9.0,Bottom,4249,Salt River Fields at Talking Stick,['MLB.tv Free Game'],CLE wins Spring,Cleveland Guardians,Colorado Rockies,Shane Bieber,Karl Kauffmann,Davis Sharpe,2023-03-25 - Cleveland Guardians (4) @ Colorado Rockies (2) (Final),
718946,2023-03-26T15:05:00Z,2023-03-26,S,Final,St. Louis Cardinals,Houston Astros,138,117,N,1,Jose Urquidy,Jack Flaherty,,,1,24,9.0,Top,5000,The Ballpark of the Palm Beaches,[],HOU wins Spring,Houston Astros,St. Louis Cardinals,Jose Urquidy,Jack Flaherty,,2023-03-26 - St. Louis Cardinals (1) @ Houston Astros (24) (Final),
718949,2023-03-26T17:05:00Z,2023-03-26,S,Final,Tampa Bay Rays,Detroit Tigers,139,116,N,1,Edwin Uceta,Cooper Criswell,,,10,11,9.0,Bottom,2511,Publix Field at Joker Marchant Stadium,[],DET wins Spring,Detroit Tigers,Tampa Bay Rays,Jack Anderson,Jeff Belge,,2023-03-26 - Tampa Bay Rays (10) @ Detroit Tigers (11) (Final),
718953,2023-03-26T17:05:00Z,2023-03-26,S,Final,Minnesota Twins,Boston Red Sox,142,111,N,1,Chris Sale,Sonny Gray,,,7,2,9.0,Bottom,4309,JetBlue Park,['MLB.tv Free Game'],MIN wins Spring,Minnesota Twins,Boston Red Sox,Jose Bravo,Kaleb Ort,,2023-03-26 - Minnesota Twins (7) @ Boston Red Sox (2) (Final),
